Dr.Slump,Gatchan,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Triple Jump,N/A,PASSIVE: Triple Jump
Dr.Slump,Gatchan,3 Koma,3K (T3),Support,Knowledge (知),Instant,Very High,Short,Low,Stay (Assist),N/A,N/A,N/A,N/A,Ground Only,STAY: 30 DMG PER HIT
Dr.Slump,Poo-kun,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,GUARD Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Guard UP
Dr.Slump,Poo-kun,3 Koma,3K (T4),Support,Knowledge (知),Instant,Average,Short,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 42 DMG MAX
Dr.Slump,Senbei,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend opposing Nature
Dr.Slump,Midori-Sensei,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max HP UP
Dr.Slump,Obocchaman,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Judgement Immunity,N/A,N/A,IMMUNITY: Judgement
Tottemo! Luckyman,Lucky Man,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Coins
Tottemo! Luckyman,Lucky Man,2 Koma,2K (T1),Support,Laughter (笑),Fast,N/A,Short,N/A,N/A,N/A,Shock / Poison / Blind,N/A,N/A,Ground Only,"ON HIT: Shock, Poison or Blind"
Tottemo! Luckyman,Lucky Man,3 Koma,3K (T3),Support,Laughter (笑),Slow,N/A,Short,N/A,N/A,Invencible,N/A,N/A,N/A,Ground Only,ON HIT: Invencible
Tottemo! Luckyman,Superstar Man,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Consecutive Specials
Tottemo! Luckyman,Superstar Man,2 Koma,2K (T2),Support,Laughter (笑),Average,Average,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 33 DMG MAX
Tottemo! Luckyman,Superstar Man,3 Koma,3K (T6),Support,Laughter (笑),Average,N/A,Average,N/A,-2 SP Bar,N/A,Blind,N/A,N/A,Ground/Air,"ON HIT: -2 SP BAR, Blind"
Tottemo! Luckyman,Doryoku Man,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Burn Immunity,N/A,N/A,IMMUNITY: Burn
Dragon Ball,Goku,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,Comeback,N/A,ATTRIBUTE: MAX HP Up on KO Recover
Dragon Ball,Goku,2 Koma,2K (T1),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 43 DMG MAX
Dragon Ball,Goku,3 Koma,3K (T6),Support,Power (力),Slow,Average,Fullscreen,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 43 DMG MAX
Dragon Ball,Goku,4 Koma,4K (T5),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saiyajin,N/A,PERK: MAX HP and MAX SP Up on KO Recover
Dragon Ball,Goku,4 Koma,4K (T2),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saiyajin,N/A,PERK: MAX HP and MAX SP Up on KO Recover
Dragon Ball,Goku,5 Koma,5K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saiyajin,N/A,PERK: MAX HP and MAX SP Up on KO Recover
Dragon Ball,Goku (SSJ),6 Koma,6K (T2),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Goku (SSJ),7 Koma,7K (T6),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Vegetto,8 Koma,8K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Fusion Father,N/A,PERK: SP Up on Block
Dragon Ball,Vegeta,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attacking/Blocking on Low HP
Dragon Ball,Vegeta,2 Koma,2K (T1),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 39 DMG MAX
Dragon Ball,Vegeta,3 Koma,3K (T5),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 48 DMG MAX
Dragon Ball,Vegeta,4 Koma,4K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saiyajin,N/A,PERK: MAX HP and MAX SP Up on KO Recover
Dragon Ball,Vegeta (SSJ),5 Koma,5K (T2),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Vegeta (SSJ),5 Koma,5K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Vegeta (SSJ),6 Koma,6K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Gohan (SSJ),1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Multi-Hits
Dragon Ball,Gohan (SSJ),2 Koma,2K (T1),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 39 DMG MAX
Dragon Ball,Gohan (SSJ),3 Koma,3K (T3),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 45 DMG MAX
Dragon Ball,Gohan (SSJ),4 Koma,4K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Gohan (SSJ2),5 Koma,5K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin 2,N/A,"PERK: MAX SP Up on KO Recover, SP Up Receiving Damage"
Dragon Ball,Gotenks,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Consecutive Specials
Dragon Ball,Gotenks,2 Koma,2K (T1),Support,Knowledge (知),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 48 DMG MAX
Dragon Ball,Gotenks,3 Koma,3K (T3),Support,Knowledge (知),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 48 DMG MAX
Dragon Ball,Gotenks,4 Koma,4K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Saiyajin,N/A,PERK: MAX HP and MAX SP Up on KO Recover
Dragon Ball,Gotenks (SSJ),5 Koma,5K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Gotenks (SSJ),5 Koma,5K (T2),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Super Saiyajin,N/A,"PERK: MAX SP Up on KO Recover, SP Up on Low HP"
Dragon Ball,Piccolo,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HP Regeneration,N/A,PASSIVE: Health Regeneration
Dragon Ball,Piccolo,2 Koma,2K (T1),Support,Power (力),Fast,Low,Long,N/A,Jail,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Jail, 24 DMG MAX"
Dragon Ball,Piccolo,3 Koma,3K (T2),Support,Power (力),Fast,Average,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 34 DMG MAX
Dragon Ball,Piccolo,4 Koma,4K (T4),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Namekian,N/A,"PERK: SP Up against Laughter Nature, Health Regeneration"
Dragon Ball,Piccolo,5 Koma,5K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Namekian,N/A,"PERK: SP Up against Laughter Nature, Health Regeneration"
Dragon Ball,Frieza,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Multi-Hits
Dragon Ball,Frieza,6 Koma,6K (T2),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Emperor of Evil,N/A,"PERK: SP Up Receiving Damage, SP Up KO Opponents"
Dragon Ball,Majin Buu,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HP Regeneration,N/A,PASSIVE: Health Regeneration
Dragon Ball,Majin Buu,6 Koma,6K (T2),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Majin,N/A,"PERK: Less HP from Food Items, Health Regeneration"
Dragon Ball,Majin Buu,6 Koma,6K (T1),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Majin,N/A,"PERK: Less HP from Food Items, Health Regeneration"
Dragon Ball,Krillin,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend against Supports
Dragon Ball,Krillin,2 Koma,2K (T1),Support,Knowledge (知),Fast,N/A,Short,N/A,-1 SP Bar,N/A,Blind,N/A,N/A,Ground Only,"ON HIT: -1 SP BAR, Blind"
Dragon Ball,Krillin,3 Koma,3K (T1),Support,Knowledge (知),Average,Average,Average,Low,Guard Break,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Guard Break, 39 DMG MAX"
Dragon Ball,Trunks,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Blades,N/A,N/A,RESIST: Blades
Dragon Ball,Trunks,2 Koma,2K (T2),Support,Knowledge (知),Average,Average,Long,High,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 42 DMG MAX
Dragon Ball,Trunks,3 Koma,3K (T1),Support,Knowledge (知),Instant,Average,Average,Low,N/A,N/A,N/A,N/A,N/A,Ground/Air,ON HIT: 46 DMG MAX
Dragon Ball,Master Roshi,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PASSIVE: Auto Guard
Dragon Ball,Bulma,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Coins
Dragon Ball,King Kaio,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max SP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max SP UP
Dragon Ball,Mr. Satan,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: KO Opponents
Naruto,Naruto,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wall Jump,N/A,PASSIVE: Wall Jump
Naruto,Naruto,2 Koma,2K (T1),Support,Laughter (笑),Fast,N/A,Short,N/A,N/A,N/A,Paralysis,N/A,N/A,Ground Only,ON HIT: Paralysis
Naruto,Naruto,3 Koma,3K (T6),Support,Power (力),Fast,Average,Average,Low,Jail,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Jail, 45 DMG MAX"
Naruto,Naruto,4 Koma,4K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ninja,N/A,"PERK: Wall Jump, ATK Up on Low HP, SP Up after KO"
Naruto,Naruto,4 Koma,4K (T1),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ninja,N/A,"PERK: Wall Jump, ATK Up on Low HP, SP Up after KO"
Naruto,Naruto,5 Koma,5K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ninja,N/A,"PERK: Wall Jump, ATK Up on Low HP, SP Up after KO"
Naruto,Naruto,6 Koma,6K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Ninja,N/A,"PERK: Wall Jump, ATK Up on Low HP, SP Up after KO"
Naruto,Kyuubi Naruto,7 Koma,7K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kyuubi's Chakra,N/A,"PERK: Auto Guard, HP Regeneration, Airdash"
Naruto,Kyuubi Naruto,8 Koma,8K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Kyuubi's Chakra,N/A,"PERK: Auto Guard, HP Regeneration, Airdash"
Naruto,Sasuke,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Special Attacks,N/A,N/A,RESIST: Special Attacks
Naruto,Sasuke,7 Koma,7K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Sasuke,8 Koma,8K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Sasuke,8 Koma,8K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Sakura,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Status Effects,N/A,N/A,RESIST: Status Effects
Naruto,Sakura,2 Koma,2K (T1),Support,Power (力),Fast,Average,Short,Average,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 42 DMG MAX
Naruto,Sakura,3 Koma,3K (T3),Support,Knowledge (知),Fast,N/A,Short,N/A,Heal,N/A,N/A,N/A,N/A,Ground Only,ON HIT: Heal and removes Status Effects
Naruto,Sakura,4 Koma,4K (T3),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medical Ninja,N/A,"PERK: Wall Jump, Status Resist"
Naruto,Sakura,5 Koma,5K (T4),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medical Ninja,N/A,"PERK: Wall Jump, Status Resist"
Naruto,Sakura,6 Koma,6K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medical Ninja,N/A,"PERK: Wall Jump, Status Resist"
Naruto,Sakura,6 Koma,6K (T2),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Medical Ninja,N/A,"PERK: Wall Jump, Status Resist"
Naruto,Kakashi,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Special Attacks,N/A,N/A,RESIST: Special Attacks
Naruto,Kakashi,2 Koma,2K (T1),Support,Laughter (笑),Instant,Average,Short,Average,Stay (Counter),N/A,N/A,N/A,N/A,Ground Only,COUNTER: 42 DMG MAX
Naruto,Kakashi,3 Koma,3K (T2),Support,Laughter (笑),Fast,Average,Average,Very High,Jail,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Jail, 42 DMG MAX"
Naruto,Kakashi,4 Koma,4K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Kakashi,5 Koma,5K (T4),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Kakashi,6 Koma,6K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Kakashi,6 Koma,6K (T2),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Sharingan,N/A,"PERK: Wall Jump, See Invisible Komas, Special Resist"
Naruto,Gaara,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PASSIVE: Auto Guard
Naruto,Gaara,2 Koma,2K (T1),Support,Knowledge (知),Average,Average,Average,Low,Jail,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Jail, 33 DMG MAX"
Naruto,Gaara,3 Koma,3K (T1),Support,Knowledge (知),Slow,High,Fullscreen,Low,Jail,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Jail, 51 DMG MAX"
Naruto,Jiraiya,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max SP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max SP UP
Naruto,Tsunade,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Status Effects,N/A,N/A,RESIST: Status Effects
Naruto,Sai,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Blind Immunity,N/A,N/A,IMMUNITY: Blind
Naruto,Orochimaru,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HP Regeneration,N/A,PASSIVE: Health Regeneration
Ninku,Fuusuke,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Wall Jump,N/A,PASSIVE: Wall Jump
Ninku,Fuusuke,2 Koma,2K (T2),Support,Knowledge (知),Fast,Average,Short,Low,-1 SP Bar,N/A,Confusion,N/A,N/A,Ground Only,"ON HIT: -1 SP BAR, Confusion"
Ninku,Fuusuke,3 Koma,3K (T2),Support,Knowledge (知),Instant,Average,Short,Low,Stay (Counter),N/A,SPD Down,N/A,N/A,Ground Only,"STAY: Counter, SPD Down, 48 DMG MAX"
Ninku,Fuusuke,4 Koma,4K (T1),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Child Ninja,N/A,"PERK: Wall Jump, Airdash"
Ninku,Fuusuke,5 Koma,5K (T3),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Child Ninja,N/A,"PERK: Wall Jump, Airdash"
Ninku,Fuusuke,5 Koma,5K (T4),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Child Ninja,N/A,"PERK: Wall Jump, Airdash"
Ninku,Pochi,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Attack/Defend opposing Nature
Ninku,Hiroyuki,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Consecutive Specials
Hunter X Hunter,Gon,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: Koma on Field
Hunter X Hunter,Gon,2 Koma,2K (T1),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,Heal,N/A,N/A,N/A,N/A,Ground Only,ON HIT: Heal
Hunter X Hunter,Gon,3 Koma,3K (T1),Support,Power (力),Slow,Very High,Short,Average,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 123 DMG MAX
Hunter X Hunter,Gon,4 Koma,4K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hunter,N/A,"PERK: SP Up from Destroying Boxes, Less Knockback"
Hunter X Hunter,Gon,5 Koma,5K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hunter,N/A,"PERK: SP Up from Destroying Boxes, Less Knockback"
Hunter X Hunter,Gon,6 Koma,6K (T1),Battle,Power (力),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Hunter,N/A,"PERK: SP Up from Destroying Boxes, Less Knockback"
Hunter X Hunter,Killua,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Shock Immunity,N/A,N/A,IMMUNITY: Shock
Hunter X Hunter,Killua,2 Koma,2K (T1),Support,Knowledge (知),Fast,Average,Short,Low,N/A,N/A,Shock,N/A,N/A,Ground/Air,"ON HIT: Shock, 36 DMG MAX"
Hunter X Hunter,Killua,3 Koma,3K (T6),Support,Knowledge (知),Slow,N/A,Fullscreen,N/A,Random,N/A,N/A,N/A,N/A,Ground Only,"RANDOM: 1 HP Left, Half Up Heal or Full HP Heal"
Hunter X Hunter,Killua,4 Koma,4K (T10),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Family Matters,N/A,"PERK: Poison Immunity, Shock Immunity, Less SP from J-Coins"
Hunter X Hunter,Killua,5 Koma,5K (T13),Battle,Knowledge (知),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Family Matters,N/A,"PERK: Poison Immunity, Shock Immunity, Less SP from J-Coins"
Hunter X Hunter,Kurapika,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,SP Up,N/A,N/A,N/A,N/A,N/A,SP UP: No Movement/Attacking
Hunter X Hunter,Kurapika,2 Koma,2K (T2),Support,Knowledge (知),Average,Average,Long,Low,N/A,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: Battle Seal, 30 DMG MAX"
Hunter X Hunter,Kurapika,3 Koma,3K (T5),Support,Knowledge (知),Average,Average,Fullscreen,Low,N/A,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: Battle Seal, 45 DMG MAX"
Hunter X Hunter,Hisoka,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,Comeback,N/A,ATTRIBUTE: MAX HP Up on KO Recover
Hunter X Hunter,Hisoka,2 Koma,2K (T1),Support,Knowledge (知),Instant,N/A,Short,N/A,Null Nature,N/A,N/A,N/A,N/A,Ground Only,ON HIT: Null Nature
Hunter X Hunter,Hisoka,3 Koma,3K (T2),Support,Knowledge (知),Instant,Average,Short,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 49 DMG MAX
Hunter X Hunter,Kuroro,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Special Attacks,N/A,N/A,RESIST: Special Attacks
Hunter X Hunter,Kuroro,2 Koma,2K (T1),Support,Knowledge (知),Fast,Low,Short,Low,N/A,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: Battle Seal, 15 DMG MAX"
Hunter X Hunter,Kuroro,3 Koma,3K (T2),Support,Knowledge (知),Fast,Average,Short,None,Jail,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: Jail, 32 DMG MAX"
Hunter X Hunter,Leorio,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Status Effects,N/A,N/A,RESIST: Status Effects
Hunter X Hunter,Biscuit,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PASSIVE: Auto Guard
Pyuuto Fukui Jaguar,Jaguar,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Seal Immunity,N/A,N/A,IMMUNITY: Seal
Pyuuto Fukui Jaguar,Jaguar,2 Koma,2K (T2),Support,Laughter (笑),Fast,Average,Long,None,N/A,N/A,Battle Seal,N/A,N/A,Ground Only,"ON HIT: Battle Seal, 30 DMG MAX"
Pyuuto Fukui Jaguar,Jaguar,3 Koma,3K (T6),Support,Laughter (笑),Instant,High,Short,High,Stay (Counter),N/A,N/A,N/A,N/A,Ground Only,"STAY: Counter, 54 DMG MAX"
Pyuuto Fukui Jaguar,Jaguar,4 Koma,4K (T1),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Musician,N/A,"PERK: Confusion Immunity, Paralysis Immunity"
Pyuuto Fukui Jaguar,Jaguar,5 Koma,5K (T10),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Musician,N/A,"PERK: Confusion Immunity, Paralysis Immunity"
Pyuuto Fukui Jaguar,Jaguar,6 Koma,6K (T5),Battle,Laughter (笑),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,Musician,N/A,"PERK: Confusion Immunity, Paralysis Immunity"
Pyuuto Fukui Jaguar,Kiyo Hiko,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,Comeback,N/A,ATTRIBUTE: MAX HP Up on KO Recover
Pyuuto Fukui Jaguar,Kiyo Hiko,2 Koma,2K (T1),Support,Laughter (笑),Instant,N/A,Fullscreen,N/A,N/A,Critical,N/A,N/A,N/A,Ground Only,BUFF: Enables Critical if used during Special Moves
Pyuuto Fukui Jaguar,Kiyo Hiko,3 Koma,3K (T6),Support,Laughter (笑),Fast,Average,Average,Low,-1 SP Bar,N/A,N/A,N/A,N/A,Ground Only,"ON HIT: -1 SP Bar, 42 DMG MAX"
Pyuuto Fukui Jaguar,Hammer,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Confusion Immunity,N/A,N/A,IMMUNITY: Confusion
Pyuuto Fukui Jaguar,Hammer,2 Koma,2K (T2),Support,Laughter (笑),Average,N/A,Average,None,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: -1 SP Bar
Pyuuto Fukui Jaguar,Hammer,3 Koma,3K (T6),Support,Laughter (笑),Average,High,Long,Low,N/A,N/A,N/A,N/A,N/A,Ground Only,ON HIT: 54 DMG MAX
Pyuuto Fukui Jaguar,Hamii,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Judgement Immunity,N/A,N/A,IMMUNITY: Judgement
Pyuuto Fukui Jaguar,Hamii,2 Koma,2K (T2),Support,Laughter (笑),Average,N/A,Average,None,Snapback,N/A,Paralysis,N/A,N/A,Ground Only,"ON HIT: Paralysis, Snapback"
Pyuuto Fukui Jaguar,Hamii,3 Koma,3K (T3),Support,Laughter (笑),Fast,Average,Long,Average,Jail,N/A,Shock,N/A,N/A,Ground Only,"ON HIT: Jail, Shock, 42 DMG MAX"
Pyuuto Fukui Jaguar,Takane,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,Max HP Up,N/A,N/A,N/A,N/A,N/A,ATTRIBUTE: Max HP UP
Pyuuto Fukui Jaguar,Jirou,1 Koma,1K,Help,Neutral (なし),N/A,N/A,N/A,N/A,N/A,N/A,N/A,Judgement Immunity,N/A,N/A,IMMUNITY: Judgement
